id_lieu,id_local,nom_lieu,ad_lieu,com_lieu,insee,type,date_maj,ouvert,source,Xlong,Ylat,nbre_pl,nbre_pmr,duree,horaires,proprio,lumiere,comm,dataset_id,resource_id
38182-24046,24046,LE GRAND-LEMPS,,Le Grand-Lemps,38182,Auto-stop,2024-06-07,true,810157982,5.4228710,45.3968570,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23706,23706,France Services - La Poste,,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.1465120,44.7955886,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23707,23707,Stade Louis Goubet,,Lège-Cap-Ferret,33236,Auto-stop,2024-06-20,true,810157982,-1.1477602,44.7943643,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23708,23708,Carrefour Contact,,Lège-Cap-Ferret,33236,Auto-stop,2024-07-08,true,810157982,-1.1457230,44.7904020,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23709,23709,Les Glaneuses,,Lège-Cap-Ferret,33236,Auto-stop,2024-07-08,true,810157982,-1.1556416,44.7903970,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23710,23710,Dumont d'Urville,,Lège-Cap-Ferret,33236,Auto-stop,2024-07-08,true,810157982,-1.1563604,44.7905295,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23711,23711,Le Diners - Ecole de surf,,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.1634119,44.7893432,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23864,23864,Ignac,,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.1433513,44.7862040,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23866,23866,Le Grand Crohot,,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2214601,44.7986471,,,,,,false,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23867,23867,Super U (Direction Cap Ferret),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.1809724,44.7495754,,,,,,false,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23898,23898,Super U (Direction Lège),,Lège-Cap-Ferret,33236,Auto-stop,2024-07-08,true,810157982,-1.1808371,44.7488668,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23899,23899,Cap Golf (Direction Lège),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.1961901,44.7319945,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23900,23900,Cap Golf (Direction CF),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.1962879,44.7315524,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23901,23901,Le Truc Vert,,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2002380,44.7266080,,,,,,false,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23902,23902,Aire de pique-nique du Truc Vert,,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2437082,44.7143777,,,,,,false,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23903,23903,Petit Piquey (direction CF),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2023485,44.7240520,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23904,23904,Petit Piquey (direction Lège),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2008577,44.7249210,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23905,23905,Grand Piquey (direction CF),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2133060,44.7157890,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23906,23906,Grand Piquey (direction Lège),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2131202,44.7158034,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23907,23907,Le Canon (direction CF),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2270569,44.7040003,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23908,23908,Le Canon (direction Lège),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2267564,44.7039012,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23909,23909,Le Canon Mairie annexe (direction CF),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2306820,44.6977530,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23910,23910,Le Canon Mairie annexe (direction Lège),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2300500,44.6981818,,,,,,false,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23911,23911,Rond Point de L'Herbe (direction CF),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2376465,44.6860776,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23912,23912,Rond Point de L'Herbe (direction Lège),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2376988,44.6866420,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23913,23913,La Vigne (direction CF),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2423135,44.6735589,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23914,23914,La Vigne (direction Lège),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2408113,44.6763970,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23915,23915,Jetée de Bélisaire,,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2424292,44.6565486,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23916,23916,Sables d'or (direction CF),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2521196,44.6591983,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23917,23917,Sables d'or (direction plages océanes),,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2515938,44.6586412,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23918,23918,Cercle Nautique du Ferret,,Lège-Cap-Ferret,33236,Auto-stop,2024-05-28,true,810157982,-1.2460020,44.6457883,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
33236-23919,23919,Pointe du Cap Ferret,,Lège-Cap-Ferret,33236,Auto-stop,2024-05-22,true,810157982,-1.2472490,44.6241579,,,,,,true,,66aa35546afc947334a629d8,e1eefb48-6cfd-4eba-bbea-859f67b23ef1
07042-07042-C-01,07042-C-01,Parking Neptune,3 Chemin de la Chicane,07700 Bourg-Saint-Andéol,07042,Aire de covoiturage,2024-08-22,true,,4.646661,44.366961,,,,,,,,66c6eccde0e06e3d54b0bdf0,472cd260-bd10-40ba-b69a-7f1011e5fc8d
70310-70310X01,70310X01,Aire du Tertre,N19 sortie 16 Aire du tertre,Lure,70310,Aire de covoiturage,2024-08-26,true,247000664,6.503663,47.696451,,,,,,true,,66cd817ed28635275676a5ba,5b10caa6-c27b-4ed8-a4ec-1fbe80f2ed84
70313-70313X01,70313X01,Aire de Lyoffans,N19 sortie 13 Lyoffans - Andornay direction Andornay,Lyoffans,70313,Aire de covoiturage,2024-08-26,true,247000664,6.5890623,47.650873,21,0,,,,true,,66cd817ed28635275676a5ba,5b10caa6-c27b-4ed8-a4ec-1fbe80f2ed84
70310-70310X02,70310X02,Parking Lidl,1 route de Belfort 70200 Lure,Lure,70310,Supermarché,2024-08-26,true,247000664,6.50996,47.674104,37,0,,,Lidl,true,,66cd817ed28635275676a5ba,5b10caa6-c27b-4ed8-a4ec-1fbe80f2ed84
87133-1,1,Echangeur 23B la Croisière,,Saint-Amand-Magnazeix,87133,Aire de covoiturage,2023-03-22,true,228708517,1.3797634371957395,46.20260731973027,28,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87003-2,2,Echangeur 22 Ruffec,,Arnac-La-Poste,87003,Aire de covoiturage,2023-03-22,true,228708517,1.4004849318045833,46.27703110898506,10,0,,24/7,CD87,false,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87014-3,3,Echangeur 24 Bessines sur Gartempe,,Bessines-sur-Gartempe,87014,Aire de covoiturage,2023-03-22,true,228708517,1.37382427369173,46.11177108150701,23,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87122-4,4,Echangeur 25 Razès,,Razès,87122,Aire de covoiturage,2023-03-22,true,228708517,1.3462681431598478,46.02549713983084,19,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87183-5,5,Echangeur 26 La Crouzille,La Crouzille,Saint-Sylvestre,87183,Aire de covoiturage,2023-03-22,true,228708517,1.3273527454482752,45.989161227646136,12,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87020-6,6,Echangeur 27 Maison-Rouge,,Bonnac-la-Cote,87020,Aire de covoiturage,2023-03-22,true,228708517,1.3036641856990514,45.938436399525905,19,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87011-7,7,Bellac Sud,,Bellac,87011,Aire de covoiturage,2023-03-22,true,228708517,1.072994302067723,46.107750163651964,20,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87050-8,8,Anglard,,Couzeix,87050,Aire de covoiturage,2023-03-22,true,228708517,1.2264151722385768,45.89979411593081,28,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87202-9,9,Beauvalet,,Veyrac,87202,Aire de covoiturage,2023-03-22,true,228708517,1.0957590947794713,45.88399646990163,33,2,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87201-10,10,Les Bouiges,,Verneuil-Sur-Vienne,87201,Aire de covoiturage,2023-03-22,true,228708517,1.1513852774449598,45.84510163609968,36,2,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87154-11,11,Les Séguines,Les Séguines,Saint-Junien,87154,Aire de covoiturage,2023-03-22,true,228708517,0.9614368972472092,45.90599612757994,13,0,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87154-12,12,Champ de Foire,Champ de Foire,Saint-Junien,87154,Aire de covoiturage,2023-03-22,true,228708517,0.9037395858593023,45.88983893462904,4,1,,24/7,Commune,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87005-13,13,Ancienne Gare,,Aureil,87005,Aire de covoiturage,2023-03-22,true,228708517,1.3858976877442086,45.80005132864925,10,1,,24/7,Commune,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87070-14,14,Le Coudert des Lattes,,La Geneytouse,87070,Aire de covoiturage,2023-03-22,true,228708517,1.4637075062635792,45.79014994535263,9,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87205-15,15,Le Vigen - centre Bourg,le Bourg,Le Vigen,87205,Aire de covoiturage,2023-03-22,true,228708517,1.2896116,45.7506288,10,0,,24/7,Commune,,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87019-16,16,Echangeur 38 Lanaud,Chatendeau,Boisseuil,87019,Aire de covoiturage,2023-03-22,true,228708517,1.3315749074690246,45.75477030151838,8,0,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87148-17,17,Echangeur 39,,Saint-Hillaire-Bonneval,87148,Aire de covoiturage,2023-03-22,true,228708517,1.358406655306334,45.71250243056402,30,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87119-18,18,Echangeur 40,,Pierre-Buffière,87119,Aire de covoiturage,2023-03-22,true,228708517,1.365506622897278,45.687281323771806,21,0,,24/7,Commune,false,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87088-19,19,Echangeur 41,Le Monceau,Magnac-Bourg,87088,Aire de covoiturage,2023-03-22,true,228708517,1.4404314147538126,45.62456361294247,14,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87146-20,20,Echangeur 42 Le Martoulet,ZA Le Martoulet,Saint-Germain-Les-Belles,87146,Aire de covoiturage,2023-03-22,true,228708517,1.4710793615391138,45.58334287192517,15,0,,24/7,Commune,,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87158-21,21,Saint-Laurent-Sur-Gorre,9 rue de la Borie,Saint-Laurent-Sur-Gorre,87158,Aire de covoiturage,2023-03-22,true,228708517,0.9642754192763798,45.769474126118745,15,1,,24/7,Commune,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87034-22,22,Chez Fiateau,Chez Fiateau,Champagnac-La-Rivi�re,87034,Délaissé routier,2023-03-22,true,228708517,0.9075287794385068,45.7220387466205,10,1,,24/7,CD87,,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87032-23,23,Champ de foire,Place Salvador Alende,Chalus,87032,Aire de covoiturage,2023-03-22,true,228708517,0.9802061159633085,45.65169640915196,4,0,,24/7,Commune,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87169-24,24,La Fousserie,La Fousserie,Saint-Maurice-Les-Brousses,87169,Délaissé routier,2023-03-22,true,228708517,1.240169074390294,45.705307289614915,,,,24/7,Commune,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87152-25,25,Aire de Saint-Jouvent,,Saint-Jouvent,87152,Aire de covoiturage,2023-03-22,true,228708517,1.1712935618658216,45.95925588702149,,1,,24/7,Commune,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87050-26,26,Aire de covoiturage de Couzeix,Centre bourg,Couzeix,87050,Aire de covoiturage,2023-03-22,true,228708517,1.2409354818039289,45.87739836778113,80,2,,24/7,Commune,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87001-27,27,La Pouge,RD20 / RN 21,Aixe-Sur-Vienne,87001,Aire de covoiturage,2023-10-26,true,228708517,1.1155317350744083,45.794666046223696,21,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87002-28,28,Ambazac RD914 / RD920,,Ambazac,87002,Aire de covoiturage,2024-01-10,true,228708517,1.3818391538164172,45.94208026192358,10,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
87002-29,29,Juniat,,Ambazac,87002,Aire de covoiturage,2024-01-10,true,228708517,1.3441412457021955,45.94517053110141,5,1,,24/7,CD87,true,,66dedde3bc494ecc9952f7de,875a2a7b-bb52-4a28-9d00-38a7a3e0e34b
10142-C-001,C-001,Parking covoiturage D0023,D0023,ESTISSAC,10142,Parking,2019-08-29,true,221000052,3.800577,48.273648,,,,,,,,66cc75d64e22b0ce06f8f338,4bdd6400-1094-4413-a3a1-19c80f1e6723
10051-C-001,C-001,Parking covoiturage D0072A,D0072A,BOUILLY,10051,Parking,2019-08-29,true,221000052,3.99851,48.19473,,,,,,,,66cc75d64e22b0ce06f8f338,4bdd6400-1094-4413-a3a1-19c80f1e6723
10333-C-001,C-001,Parking D0041,D0041,ST ANDRE LES VERGERS,10333,Parking,2019-08-29,true,221000052,4.051245,48.285055,,,,,,,,66cc75d64e22b0ce06f8f338,4bdd6400-1094-4413-a3a1-19c80f1e6723
10321-C-001,C-001,Parking D0053,D0053,LA RIVIERE DE CORPS,10321,Parking,2019-08-29,true,221000052,4.0300799,48.2876515,,,,,,,,66cc75d64e22b0ce06f8f338,4bdd6400-1094-4413-a3a1-19c80f1e6723
10265-C-001,C-001,Parking D0060B,D0060B,LES NOES PRES TROYES,10265,Parking,2019-08-29,true,221000052,4.0419535,48.3029485,,,,,,,,66cc75d64e22b0ce06f8f338,4bdd6400-1094-4413-a3a1-19c80f1e6723
10260-C-001,C-001,Parking D0085,D0085,MOUSSEY,10260,Parking,2019-08-29,true,221000052,4.097443,48.2121685,,,,,,,,66cc75d64e22b0ce06f8f338,4bdd6400-1094-4413-a3a1-19c80f1e6723
10110-C-001,C-001,Parking D0619,D0619,COURTERANGES,10110,Parking,2019-08-29,true,221000052,4.24105,48.2614815,,,,,,,,66cc75d64e22b0ce06f8f338,4bdd6400-1094-4413-a3a1-19c80f1e6723
10067-CD10_AC02,CD10_AC02,Aire de Buchères,A5 sortie 21,BUCHERES,10067,Aire de covoiturage,2024-01-01,true,221000052,4.1277144411,48.2251981111,49,1,,24/7,Département,true,4 places 2 roues - 2 places de recharges pour véhicules électriques,66cc75d64e22b0ce06f8f338,4bdd6400-1094-4413-a3a1-19c80f1e6723
10375-CD10_AC03,CD10_AC03,Aire de Thennelières,A26 sortie 23,THENNELIERES,10375,Aire de covoiturage,2024-01-01,true,221000052,4.1619623746,48.2884443972,49,1,,24/7,Département,true,4 places 2 roues - 2 places de recharges pour véhicules électriques,66cc75d64e22b0ce06f8f338,4bdd6400-1094-4413-a3a1-19c80f1e6723
10381-CD10_AC01,CD10_AC01,Aire de Torvilliers,A5 sortie 20,TORVILLIERS,10381,Aire de covoiturage,2024-01-01,true,221000052,3.9689280088,48.2867318766,107,2,,24/7,Département,true,10 places 2 roues - 4 places de recharges pour véhicules électriques,66cc75d64e22b0ce06f8f338,4bdd6400-1094-4413-a3a1-19c80f1e6723
05115-05115COV01,05115COV01,REMOLLON,1 place de l'Hermitane,Remollon,05115,Aire de covoiturage,2024-09-10,true,200067320,44.46775266634936,6.164015029261467,4,0,,,CC Serre-Ponçon Val d'Avance,true,,66e06626b60e86daca4735eb,90929f50-cb9f-4b55-b27f-6f54e100f9d2
05127-05127COV01,05127COV01,ROUSSET 1,avenue de Serre Ponçon,Rousset,05127,Aire de covoiturage,2024-09-10,true,200067320,44.46509470371841,6.234455568005119,6,0,,,CC Serre-Ponçon Val d'Avance,true,,66e06626b60e86daca4735eb,90929f50-cb9f-4b55-b27f-6f54e100f9d2
05017-05017COV01,05017COV01,LA BATIE NEUVE,place de la Gare,La Bâtie-Neuve,05017,Aire de covoiturage,2024-09-10,true,200067320,44.56515936269617,6.193866276058625,10,0,,,CC Serre-Ponçon Val d'Avance,true,,66e06626b60e86daca4735eb,90929f50-cb9f-4b55-b27f-6f54e100f9d2
61024-C-001,C-001,Aire de covoiturage de Banvou,Route de la Ferriere Aux Etangs,BANVOU,61024,Aire de covoiturage,2024-09-18,true,,-0.54949,48.666639,,,,,,,,66f3d0cdc16af7133c946cb6,e08f166b-3929-4120-a348-b016953803f4
61169-C-001,C-001,Aire de covoiturage de RD924 � Flers,Entree RD924,FLERS,61169,Aire de covoiturage,2024-09-18,true,,-0.52139,48.75359,,,,,,,Entree 2x2 voies en venant de flers,66f3d0cdc16af7133c946cb6,e08f166b-3929-4120-a348-b016953803f4
61196-C-001,C-001,Aire du gue de la chaine,2 rue de Mamers,BELFORET-EN-PERCHE,61196,Aire de covoiturage,2024-09-18,true,,0.526311,48.37538,,,,,,,,66f3d0cdc16af7133c946cb6,e08f166b-3929-4120-a348-b016953803f4
61404-C-001,C-001,Aire de St Hilaire le Chatel,,SAINT HILAIRE LE CHATEL,61404,Aire de covoiturage,2024-09-18,true,,0.517437,48.534158,,,,,,,Bordure rn 12,66f3d0cdc16af7133c946cb6,e08f166b-3929-4120-a348-b016953803f4
61436-C-001,C-001,Aire de Sainte Opportune,,SAINTE OPPORTUNE,61436,Aire de covoiturage,2024-09-18,true,,-0.429786,48.727515,,,,,,,Echangeur RD 924 route de Bellou,66f3d0cdc16af7133c946cb6,e08f166b-3929-4120-a348-b016953803f4
61484-C-001,C-001,Aire du Theil sur Huisne,,VAL AU PERCHE,61484,Aire de covoiturage,2024-09-18,true,,0.695308,48.255043,,,,,,,,66f3d0cdc16af7133c946cb6,e08f166b-3929-4120-a348-b016953803f4
2A004-2A004-C-005,2A004-C-005,Halte ferroviaires des Salines,Boulevard Charles Bonaparte,AJACCIO,2A004,Parking relais,2019-08-28,true,200076958,8.751108031,41.9338384,0,0,,00:00-00:00,Collectivite de Corse,true,transport : Bus Muvistrada (2),65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2B169-2B169-C-002,2B169-C-002,Centre Commercial Salvarelli,Ponte-Leccia,MOROSAGLIA,2B169,Supermarché,2019-08-28,true,323415372,9.208151699,42.45885744,0,0,,00:00-00:00,Prive,,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2B050-2B050-C-001,2B050-C-001,Rond-point de l'aeroport,Croisement RT30 - RD81,CALVI,2B050,Délaissé routier,2019-08-28,true,200066611,8.783158852,42.5496265,10,0,,,Collectivite de Corse,false,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2A004-2A004-C-002,2A004-C-002,Geant,Route de Mezzavia,AJACCIO,2A004,Supermarché,2019-08-28,true,200038958,8.774718,41.9502667,0,0,,,Prive,,transport : Bus Muvistrada (2),65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2A271-2A271-C-004,2A271-C-004,Caldaniccia,Croisement RT20 - RD72,SARROLA CARCOPINO,2A271,Aire de covoiturage,2019-08-28,true,200076958,8.810805083,41.95233268,0,0,,00:00-00:00,Collectivite de Corse,,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2B033-2B033-C-006,2B033-C-006,U Portu di Toga - Port de Toga,Port de Toga,BASTIA,2B033,Parking,2019-08-28,true,222000036,9.4537675,42.707582,0,0,,00:00-00:00,Collectivite de Corse,,transport : Bastiabus,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2B148-2B148-C-003,2B148-C-003,Corsu di l'aeroportu,Echangeur RT11 - RD507,LUCCIANA,2B148,Délaissé routier,2019-08-28,true,242000354,9.464968422,42.55046649,0,0,,00:00-00:00,Collectivite de Corse,,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2B169-2B169-C-003,2B169-C-003,Ripale Cerchio,Lieu-dit Ripale Cerchio. Ponte-Leccia,MOROSAGLIA,2B169,Parking,2019-08-28,true,200076958,9.2083964,42.4652275,0,0,,00:00-00:00,Prive Morosaglia (000AB0221),,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2A004-2A004-C-003,2A004-C-003,Socordis,Croisement RT20 - RT21 - RT40,AJACCIO,2A004,Aire de covoiturage,2019-08-28,true,200076958,8.801744,41.9307942,35,0,,00:00-00:00,Collectivite de Corse,true,transport : Bastiabus,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2A249-2A249-C-001,2A249-C-001,SupermarchéCasino,Vigna Majo,PROPRIANO,2A249,Supermarché,2019-08-28,true,200009827,8.91805094,41.67184442,0,0,,,Prive,,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2A348-2A348-C-001,2A348-C-001,Fabrica,Fabrica,ALERIA,2A348,Parking,2019-08-28,true,200033827,9.515394,42.1038186,0,0,,00:00-00:00,Prive,false,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2B134-2B134-C-001,2B134-C-001,Fogata,Col de Fogata,L ILE ROUSSE,2B134,Parking,2019-08-28,true,200066611,8.921297466,42.62795148,10,0,,,Prive,true,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2B303-2B303-C-002,2B303-C-002,Leclerc Alistro,Centre Cial Alistro,SAN GIULIANO,2B303,Supermarché,2019-08-28,true,200033827,9.5477843,42.2630024,0,0,,00:00-00:00,Prive,,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2A004-2A004-C-006,2A004-C-006,U Cimiteriu - Cimetiere,Route des Sanguinaires,AJACCIO,2A004,Parking relais,2019-08-28,true,222000028,8.703146,41.9079983,204,3,,00:00-00:00,Collectivite de Corse,true,vélo : oui,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2A085-2A085-C-001,2A085-C-001,U Prunelli,RD55,CAURO,2A085,Parking,2019-08-28,true,200038958,8.826397357,41.91052025,0,0,,00:00-00:00,Collectivite de Corse et prive,,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2B033-2B033-C-003,2B033-C-003,Monoprix de Lupino,Croisement RT11 et av Liberation,BASTIA,2B033,Parking,2019-08-28,true,539830349,9.4442779,42.6774427,24,0,,00:00-00:00,Collectivite de Corse,,transport : Bastiabus,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2B034-2B034-C-001,2B034-C-001,Losari,Lieu-dit Stazzola,BELGODERE,2B034,Parking,2019-08-28,true,200066611,9.02193738,42.63793602,10,0,,,Commune,true,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
2B121-2B121-C-001,2B121-C-001,Pont des 5 arcades,Croisement RD81 - RD351,GALERIA,2B121,Aire de covoiturage,2019-08-28,true,200066611,8.681191629,42.41173041,9,0,,,Commune,true,,65dc4df5c0b43a45ed6b289a,d020d592-04e0-4762-8d47-a8ed70c6a5f6
